DesignName,ParticipantID,TrialID,Block1,Letter1,Letter2,Modifier1,Modifier2,Size
2key,12,5253,303,Right,Left,CMD,CMD,1
2key,12,5254,304,Right,Middle,Alt,CMD_Alt_Shift,2
2key,12,5255,305,Middle,Left,Alt,CMD,2
2key,12,5256,306,Left,Right,CMD,CMD_Shift,2
2key,12,5257,307,Right,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,12,5258,308,Middle,Left,CMD_Shift,CMD_Shift,1
2key,12,5259,309,Left,Right,CMD_Alt_Shift,Alt,1
2key,12,5260,310,Right,Right,None,Alt,2
2key,12,5261,311,Left,Middle,Alt,None,2
2key,12,5262,312,Right,Right,Alt,None,1
2key,12,5263,313,Middle,Left,CMD_Shift,None,1
2key,12,5264,314,Left,Right,Alt,None,1
2key,12,5265,315,Left,Left,CMD_Shift,CMD_Alt_Shift,1
2key,12,5266,316,Left,Right,CMD_Shift,None,2
2key,12,5267,317,Right,Right,CMD,Alt,1
2key,12,5268,318,Right,Right,Alt,None,2
2key,12,5269,319,Middle,Middle,CMD_Shift,CMD,1
2key,12,5270,320,Left,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,12,5271,321,Middle,Left,None,CMD,1
2key,12,5272,322,Middle,Right,None,None,1
2key,12,5273,323,Left,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,12,5274,324,Right,Left,Alt,CMD,1
2key,12,5275,325,Right,Right,CMD,CMD_Alt_Shift,1
2key,12,5276,326,Right,Left,None,None,2
2key,12,5277,327,Right,Left,CMD,CMD,2
2key,12,5278,328,Left,Middle,CMD_Shift,None,1
2key,12,5279,329,Right,Left,Alt,CMD,2
2key,12,5280,330,Middle,Middle,Alt,None,2
2key,12,5281,331,Left,Right,CMD_Shift,CMD,2
2key,12,5282,332,Right,Middle,CMD_Shift,None,2
2key,12,5283,333,Right,Middle,None,None,2
2key,12,5284,334,Middle,Middle,None,None,1
2key,12,5285,335,Middle,Middle,Alt,CMD_Shift,1
2key,12,5286,336,Left,Right,CMD_Alt_Shift,None,1
2key,12,5287,337,Right,Right,CMD_Alt_Shift,CMD_Shift,1
2key,12,5288,338,Left,Middle,CMD_Alt_Shift,None,2
2key,12,5289,339,Left,Left,CMD,CMD,1
2key,12,5290,340,Middle,Middle,CMD_Alt_Shift,None,2
2key,12,5291,341,Middle,Left,CMD,None,1
2key,12,5292,342,Left,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,12,5293,343,Middle,Middle,Alt,CMD_Alt_Shift,1
2key,12,5294,344,Middle,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,12,5295,345,Right,Right,None,None,1
2key,12,5296,346,Right,Left,None,CMD,1
2key,12,5297,347,Right,Left,Alt,CMD_Alt_Shift,1
2key,12,5298,348,Middle,Right,Alt,CMD,1
2key,12,5299,349,Left,Left,Alt,CMD_Shift,1
2key,12,5300,350,Middle,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,12,5301,351,Middle,Left,CMD,CMD,2
2key,12,5302,352,Left,Middle,CMD,CMD_Shift,2
2key,12,5303,353,Right,Right,None,CMD_Alt_Shift,2
2key,12,5304,354,Middle,Middle,CMD_Alt_Shift,CMD,2
2key,12,5305,355,Middle,Left,CMD,CMD_Alt_Shift,2
2key,12,5306,356,Right,Middle,None,CMD_Shift,1
2key,12,5307,357,Right,Middle,CMD_Shift,Alt,1
2key,12,5308,358,Right,Right,CMD_Alt_Shift,CMD,1
2key,12,5309,359,Left,Right,None,None,1
2key,12,5310,360,Right,Left,CMD,CMD_Alt_Shift,1
2key,12,5311,361,Left,Left,CMD_Shift,Alt,1
2key,12,5312,362,Left,Middle,None,Alt,1
2key,12,5313,363,Right,Middle,None,CMD_Alt_Shift,1
2key,12,5314,364,Left,Middle,None,CMD_Shift,2
2key,12,5315,365,Left,Middle,CMD,CMD,2
2key,12,5316,366,Right,Right,Alt,CMD_Shift,1
2key,12,5317,367,Left,Right,CMD,CMD_Alt_Shift,2
2key,12,5318,368,Left,Left,CMD_Shift,Alt,2
2key,12,5319,369,Left,Middle,Alt,CMD,2
2key,12,5320,370,Left,Left,None,CMD_Alt_Shift,2
2key,12,5321,371,Left,Left,None,CMD_Alt_Shift,1
2key,12,5322,372,Right,Left,CMD_Alt_Shift,CMD,2
2key,12,5323,373,Right,Middle,CMD_Shift,None,1
2key,12,5324,374,Right,Right,CMD_Shift,CMD_Shift,2
2key,12,5325,375,Left,Left,CMD_Shift,CMD,1
2key,12,5326,376,Left,Middle,CMD_Shift,None,2
2key,12,5327,377,Middle,Right,CMD,CMD_Alt_Shift,2
2key,12,5328,378,Middle,Left,Alt,CMD_Alt_Shift,1
2key,12,5329,379,Left,Middle,Alt,CMD_Alt_Shift,2
2key,12,5330,380,Right,Right,CMD_Shift,None,1
2key,12,5331,381,Left,Middle,None,CMD_Alt_Shift,2
2key,12,5332,382,Right,Right,CMD_Alt_Shift,Alt,1
2key,12,5333,383,Left,Right,CMD,Alt,2
2key,12,5334,384,Right,Middle,CMD,CMD_Shift,1
2key,12,5335,385,Middle,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,12,5336,386,Right,Middle,CMD,CMD,2
2key,12,5337,387,Middle,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,12,5338,388,Left,Left,None,CMD_Shift,2
2key,12,5339,389,Left,Right,CMD_Alt_Shift,CMD_Shift,1
2key,12,5340,390,Left,Left,None,None,2
2key,12,5341,391,Middle,Right,Alt,CMD_Shift,2
2key,12,5342,392,Right,Left,CMD,Alt,2
2key,12,5343,393,Right,Right,Alt,CMD,1
2key,12,5344,394,Left,Middle,CMD,Alt,2
2key,12,5345,395,Left,Right,None,Alt,1
2key,12,5346,396,Middle,Middle,Alt,CMD_Alt_Shift,2
2key,12,5347,397,Middle,Right,CMD_Shift,None,2
2key,12,5348,398,Middle,Middle,CMD_Shift,None,2
2key,12,5349,399,Right,Right,CMD,CMD_Alt_Shift,2
2key,12,5350,400,Middle,Middle,CMD,Alt,2
2key,12,5351,401,Middle,Left,None,CMD_Alt_Shift,2
2key,12,5352,402,Right,Right,None,CMD,1
2key,12,5353,403,Right,Left,None,CMD_Shift,1
2key,12,5354,404,Right,Left,CMD_Shift,CMD_Shift,2
2key,12,5355,405,Middle,Middle,CMD,CMD,2
2key,12,5356,406,Middle,Left,None,None,1
2key,12,5357,407,Middle,Right,None,CMD,2
2key,12,5358,408,Right,Left,Alt,CMD_Alt_Shift,2
2key,12,5359,409,Middle,Middle,Alt,CMD,1
2key,12,5360,410,Middle,Middle,CMD,CMD_Shift,2
2key,12,5361,411,Right,Right,CMD_Shift,Alt,2
2key,12,5362,412,Left,Right,None,Alt,2
2key,12,5363,413,Right,Middle,CMD_Shift,Alt,2
2key,12,5364,414,Right,Left,CMD,None,1
2key,12,5365,415,Right,Right,CMD,CMD_Shift,2
2key,12,5366,416,Right,Middle,CMD_Alt_Shift,CMD,2
2key,12,5367,417,Left,Middle,CMD_Alt_Shift,Alt,2
2key,12,5368,418,Right,Left,Alt,Alt,1
2key,12,5369,419,Middle,Right,None,CMD_Shift,1
2key,12,5370,420,Left,Left,CMD_Shift,CMD,2
2key,12,5371,421,Middle,Left,CMD_Shift,CMD_Alt_Shift,1
2key,12,5372,422,Middle,Right,CMD_Shift,CMD,1
2key,12,5373,423,Right,Left,CMD_Shift,None,2
2key,12,5374,424,Left,Left,CMD_Shift,CMD_Shift,2
2key,12,5375,425,Middle,Middle,CMD_Shift,Alt,1
2key,12,5376,426,Right,Left,CMD_Shift,None,1
2key,12,5377,427,Left,Right,CMD_Alt_Shift,Alt,2
2key,12,5378,428,Left,Left,Alt,CMD_Alt_Shift,2
2key,12,5379,429,Left,Middle,CMD_Alt_Shift,CMD,1
2key,12,5380,430,Middle,Middle,CMD_Alt_Shift,None,1
2key,12,5381,431,Left,Left,Alt,CMD,2
2key,12,5382,432,Right,Right,Alt,CMD,2
2key,12,5383,433,Middle,Right,CMD_Shift,CMD_Alt_Shift,2
2key,12,5384,434,Middle,Right,None,None,2
2key,12,5385,435,Middle,Right,CMD,CMD,2
2key,12,5386,436,Left,Middle,Alt,None,1
2key,12,5387,437,Right,Middle,Alt,None,1
2key,12,5388,438,Middle,Left,CMD_Alt_Shift,Alt,2
2key,12,5389,439,Left,Right,None,CMD,2
2key,12,5390,440,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,12,5391,441,Right,Middle,None,Alt,1
2key,12,5392,442,Left,Right,None,None,2
2key,12,5393,443,Right,Middle,None,CMD,2
2key,12,5394,444,Left,Left,CMD,Alt,2
2key,12,5395,445,Left,Left,Alt,Alt,2
2key,12,5396,446,Right,Left,Alt,CMD_Shift,1
2key,12,5397,447,Right,Middle,CMD_Shift,CMD,1
2key,12,5398,448,Right,Left,None,None,1
2key,12,5399,449,Left,Left,CMD,CMD,2
2key,12,5400,450,Right,Right,CMD_Shift,Alt,1
2key,13,5401,1,Right,Middle,None,None,2
2key,13,5402,2,Left,Middle,CMD,CMD,2
2key,13,5403,3,Left,Right,Alt,CMD_Shift,1
2key,13,5404,4,Left,Left,CMD_Shift,CMD,1
2key,13,5405,5,Left,Middle,None,None,1
2key,13,5406,6,Middle,Middle,CMD_Shift,CMD_Shift,1
2key,13,5407,7,Right,Middle,Alt,None,1
2key,13,5408,8,Left,Right,None,CMD_Shift,2
2key,13,5409,9,Left,Middle,CMD_Alt_Shift,None,1
2key,13,5410,10,Right,Middle,CMD_Alt_Shift,CMD,1
2key,13,5411,11,Right,Right,CMD,CMD_Shift,2
2key,13,5412,12,Left,Middle,CMD,CMD_Shift,2
2key,13,5413,13,Middle,Middle,Alt,Alt,1
2key,13,5414,14,Left,Middle,Alt,CMD_Shift,1
2key,13,5415,15,Right,Right,Alt,CMD_Alt_Shift,1
2key,13,5416,16,Left,Right,CMD_Shift,CMD_Shift,1
2key,13,5417,17,Middle,Left,Alt,CMD_Shift,1
2key,13,5418,18,Right,Left,Alt,None,1
2key,13,5419,19,Middle,Right,None,CMD_Shift,1
2key,13,5420,20,Middle,Middle,None,CMD_Alt_Shift,1
2key,13,5421,21,Left,Right,Alt,Alt,1
2key,13,5422,22,Middle,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,13,5423,23,Middle,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,13,5424,24,Middle,Middle,CMD,None,1
2key,13,5425,25,Right,Left,CMD_Alt_Shift,CMD_Shift,1
2key,13,5426,26,Right,Middle,None,CMD,2
2key,13,5427,27,Middle,Middle,Alt,None,1
2key,13,5428,28,Middle,Left,CMD_Alt_Shift,None,1
2key,13,5429,29,Middle,Left,CMD,CMD_Alt_Shift,2
2key,13,5430,30,Right,Right,CMD,CMD,2
2key,13,5431,31,Left,Middle,Alt,CMD_Alt_Shift,2
2key,13,5432,32,Right,Right,Alt,CMD_Shift,1
2key,13,5433,33,Right,Right,CMD_Shift,CMD,2
2key,13,5434,34,Right,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,13,5435,35,Middle,Left,Alt,CMD,2
2key,13,5436,36,Right,Middle,Alt,CMD_Shift,1
2key,13,5437,37,Right,Left,CMD,Alt,2
2key,13,5438,38,Right,Middle,CMD_Alt_Shift,None,1
2key,13,5439,39,Right,Left,CMD_Shift,CMD_Alt_Shift,2
2key,13,5440,40,Middle,Middle,None,CMD_Shift,1
2key,13,5441,41,Left,Middle,CMD_Alt_Shift,Alt,1
2key,13,5442,42,Right,Middle,None,CMD_Alt_Shift,1
2key,13,5443,43,Middle,Left,Alt,None,2
2key,13,5444,44,Right,Right,CMD,CMD,1
2key,13,5445,45,Left,Left,Alt,None,2
2key,13,5446,46,Right,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,13,5447,47,Right,Right,None,None,1
2key,13,5448,48,Right,Right,CMD_Alt_Shift,CMD,1
2key,13,5449,49,Right,Middle,Alt,CMD_Alt_Shift,1
2key,13,5450,50,Middle,Left,CMD_Alt_Shift,None,2
2key,13,5451,51,Right,Middle,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,13,5452,52,Left,Middle,CMD,CMD,1
2key,13,5453,53,Middle,Right,CMD_Alt_Shift,CMD_Shift,1
2key,13,5454,54,Right,Left,Alt,CMD,1
2key,13,5455,55,Right,Left,Alt,CMD_Alt_Shift,1
2key,13,5456,56,Left,Right,CMD_Shift,CMD,2
2key,13,5457,57,Right,Left,CMD,CMD_Alt_Shift,1
2key,13,5458,58,Right,Left,CMD_Shift,Alt,2
2key,13,5459,59,Middle,Right,CMD,CMD,1
2key,13,5460,60,Middle,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,13,5461,61,Middle,Middle,Alt,Alt,2
2key,13,5462,62,Left,Right,Alt,CMD,1
2key,13,5463,63,Middle,Right,CMD,None,1
2key,13,5464,64,Left,Middle,None,CMD_Shift,1
2key,13,5465,65,Right,Middle,Alt,CMD,1
2key,13,5466,66,Middle,Left,None,CMD_Shift,1
2key,13,5467,67,Right,Middle,Alt,CMD_Alt_Shift,2
2key,13,5468,68,Right,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,13,5469,69,Middle,Right,CMD,CMD_Alt_Shift,2
2key,13,5470,70,Right,Middle,CMD_Shift,CMD_Shift,2
2key,13,5471,71,Right,Middle,CMD_Alt_Shift,CMD,2
2key,13,5472,72,Middle,Right,CMD_Shift,None,1
2key,13,5473,73,Middle,Right,CMD_Shift,None,2
2key,13,5474,74,Left,Right,Alt,CMD_Alt_Shift,2
2key,13,5475,75,Right,Right,CMD_Alt_Shift,None,1
2key,13,5476,76,Middle,Right,CMD_Alt_Shift,Alt,1
2key,13,5477,77,Left,Left,CMD,Alt,2
2key,13,5478,78,Middle,Right,Alt,CMD_Alt_Shift,2
2key,13,5479,79,Left,Right,CMD,Alt,2
2key,13,5480,80,Middle,Middle,Alt,None,2
2key,13,5481,81,Left,Left,None,None,2
2key,13,5482,82,Right,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,13,5483,83,Left,Middle,CMD_Shift,Alt,1
2key,13,5484,84,Middle,Left,CMD_Shift,CMD,1
2key,13,5485,85,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,13,5486,86,Right,Left,Alt,CMD_Shift,1
2key,13,5487,87,Left,Middle,None,CMD,2
2key,13,5488,88,Left,Middle,CMD_Shift,CMD,2
2key,13,5489,89,Left,Middle,Alt,CMD_Alt_Shift,1
2key,13,5490,90,Right,Left,CMD_Alt_Shift,Alt,2
2key,13,5491,91,Right,Right,Alt,CMD_Alt_Shift,2
2key,13,5492,92,Right,Right,None,CMD,1
2key,13,5493,93,Right,Right,CMD_Shift,CMD_Shift,2
2key,13,5494,94,Left,Left,CMD_Alt_Shift,None,2
2key,13,5495,95,Left,Middle,CMD,None,2
2key,13,5496,96,Middle,Middle,None,CMD_Alt_Shift,2
2key,13,5497,97,Left,Right,CMD_Shift,CMD_Alt_Shift,2
2key,13,5498,98,Left,Right,CMD_Alt_Shift,Alt,1
2key,13,5499,99,Middle,Middle,CMD,CMD,2
2key,13,5500,100,Right,Middle,CMD_Alt_Shift,Alt,2
2key,13,5501,101,Left,Middle,None,Alt,1
2key,13,5502,102,Left,Right,Alt,CMD_Shift,2
2key,13,5503,103,Left,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,13,5504,104,Left,Left,CMD_Alt_Shift,CMD,2
2key,13,5505,105,Left,Left,Alt,CMD,2
2key,13,5506,106,Left,Right,None,CMD_Alt_Shift,2
2key,13,5507,107,Middle,Middle,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,13,5508,108,Right,Right,None,CMD_Shift,2
2key,13,5509,109,Left,Left,None,CMD_Shift,2
2key,13,5510,110,Right,Left,CMD_Shift,Alt,1
2key,13,5511,111,Middle,Left,None,None,1
2key,13,5512,112,Right,Right,CMD_Shift,None,1
2key,13,5513,113,Middle,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,13,5514,114,Middle,Right,CMD,None,2
2key,13,5515,115,Left,Right,Alt,Alt,2
2key,13,5516,116,Middle,Right,CMD,CMD_Shift,1
2key,13,5517,117,Middle,Left,None,CMD_Alt_Shift,2
2key,13,5518,118,Middle,Right,None,Alt,2
2key,13,5519,119,Left,Right,CMD,CMD_Shift,2
2key,13,5520,120,Left,Left,CMD_Alt_Shift,Alt,1
2key,13,5521,121,Left,Left,Alt,CMD,1
2key,13,5522,122,Right,Middle,CMD,CMD_Alt_Shift,1
2key,13,5523,123,Right,Right,CMD_Shift,CMD,1
2key,13,5524,124,Right,Middle,CMD,CMD_Alt_Shift,2
2key,13,5525,125,Left,Right,CMD,Alt,1
2key,13,5526,126,Middle,Left,None,Alt,2
2key,13,5527,127,Right,Right,CMD_Alt_Shift,Alt,1
2key,13,5528,128,Middle,Left,None,CMD,1
2key,13,5529,129,Left,Right,CMD,None,1
2key,13,5530,130,Left,Middle,CMD_Alt_Shift,Alt,2
2key,13,5531,131,Left,Right,CMD_Shift,None,1
2key,13,5532,132,Right,Left,None,Alt,2
2key,13,5533,133,Right,Left,None,Alt,1
2key,13,5534,134,Middle,Middle,CMD,CMD_Shift,2
2key,13,5535,135,Middle,Middle,Alt,CMD_Shift,1
2key,13,5536,136,Left,Middle,CMD_Alt_Shift,None,2
2key,13,5537,137,Left,Left,Alt,None,1
2key,13,5538,138,Middle,Left,CMD,CMD_Alt_Shift,1
2key,13,5539,139,Middle,Left,CMD_Shift,None,1
2key,13,5540,140,Left,Middle,Alt,None,1
2key,13,5541,141,Left,Middle,None,None,2
2key,13,5542,142,Left,Left,Alt,CMD_Alt_Shift,1
2key,13,5543,143,Middle,Right,Alt,CMD,1
2key,13,5544,144,Right,Right,CMD_Shift,Alt,1
2key,13,5545,145,Left,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,13,5546,146,Middle,Left,Alt,CMD_Shift,2
2key,13,5547,147,Left,Left,CMD_Alt_Shift,CMD_Shift,1
2key,13,5548,148,Left,Right,CMD,CMD,2
2key,13,5549,149,Left,Right,CMD_Shift,CMD_Shift,2
2key,13,5550,150,Left,Left,CMD_Alt_Shift,None,1
2key,13,5551,151,Right,Right,None,CMD_Alt_Shift,1
2key,13,5552,152,Right,Middle,None,None,1
2key,13,5553,153,Middle,Middle,CMD_Shift,CMD_Alt_Shift,2
2key,13,5554,154,Left,Middle,CMD_Shift,CMD_Shift,2
2key,13,5555,155,Middle,Middle,CMD_Shift,CMD_Shift,2
2key,13,5556,156,Left,Left,CMD_Alt_Shift,CMD,1
2key,13,5557,157,Middle,Middle,Alt,CMD_Alt_Shift,1
2key,13,5558,158,Right,Middle,CMD_Alt_Shift,None,2
2key,13,5559,159,Right,Middle,CMD,CMD,1
2key,13,5560,160,Right,Left,CMD_Shift,CMD_Shift,2
2key,13,5561,161,Right,Middle,CMD,CMD_Shift,1
2key,13,5562,162,Left,Right,CMD_Shift,Alt,2
2key,13,5563,163,Left,Left,CMD_Shift,CMD_Shift,2
2key,13,5564,164,Right,Left,CMD_Alt_Shift,CMD_Shift,2
2key,13,5565,165,Middle,Middle,CMD,None,2
2key,13,5566,166,Left,Middle,CMD_Shift,Alt,2
2key,13,5567,167,Left,Left,CMD_Shift,None,2
2key,13,5568,168,Left,Left,Alt,Alt,2
2key,13,5569,169,Left,Middle,CMD_Shift,CMD_Shift,1
2key,13,5570,170,Middle,Middle,None,Alt,2
2key,13,5571,171,Right,Left,CMD,CMD_Shift,2
2key,13,5572,172,Middle,Middle,None,None,1
2key,13,5573,173,Left,Left,CMD,CMD_Shift,2
2key,13,5574,174,Middle,Left,CMD,CMD_Shift,1
2key,13,5575,175,Right,Left,CMD,None,1
2key,13,5576,176,Right,Left,CMD_Shift,CMD,2
2key,13,5577,177,Right,Middle,Alt,CMD,2
2key,13,5578,178,Middle,Left,CMD_Alt_Shift,CMD_Shift,2
2key,13,5579,179,Left,Right,CMD_Alt_Shift,None,1
2key,13,5580,180,Middle,Right,CMD_Shift,CMD_Alt_Shift,1
2key,13,5581,181,Middle,Right,CMD_Alt_Shift,None,2
2key,13,5582,182,Right,Right,CMD,None,2
2key,13,5583,183,Left,Left,CMD,CMD_Alt_Shift,2
2key,13,5584,184,Left,Left,None,CMD,2
2key,13,5585,185,Left,Left,None,Alt,1
2key,13,5586,186,Left,Right,Alt,CMD,2
2key,13,5587,187,Middle,Middle,CMD_Shift,CMD_Alt_Shift,1
2key,13,5588,188,Middle,Middle,CMD_Alt_Shift,Alt,2
2key,13,5589,189,Middle,Right,Alt,None,2
2key,13,5590,190,Middle,Middle,None,CMD_Shift,2
2key,13,5591,191,Middle,Left,CMD,CMD_Shift,2
2key,13,5592,192,Middle,Left,Alt,CMD_Alt_Shift,1
2key,13,5593,193,Middle,Left,CMD_Shift,Alt,1
2key,13,5594,194,Middle,Right,None,CMD,2
2key,13,5595,195,Right,Middle,CMD,None,1
2key,13,5596,196,Middle,Middle,CMD_Shift,Alt,1
2key,13,5597,197,Middle,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,13,5598,198,Middle,Middle,CMD,Alt,2
2key,13,5599,199,Left,Right,Alt,CMD_Alt_Shift,1
2key,13,5600,200,Middle,Right,CMD_Shift,Alt,1
2key,13,5601,201,Right,Left,Alt,None,2
2key,13,5602,202,Middle,Right,CMD,CMD,2
2key,13,5603,203,Right,Middle,Alt,Alt,1
2key,13,5604,204,Right,Right,CMD_Alt_Shift,None,2
2key,13,5605,205,Right,Left,None,CMD_Alt_Shift,2
2key,13,5606,206,Left,Right,None,CMD,2
2key,13,5607,207,Left,Left,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,13,5608,208,Middle,Right,Alt,Alt,2
2key,13,5609,209,Right,Left,CMD,CMD,1
2key,13,5610,210,Left,Left,CMD,CMD_Alt_Shift,1
2key,13,5611,211,Middle,Right,Alt,Alt,1
2key,13,5612,212,Right,Right,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,13,5613,213,Left,Middle,Alt,Alt,2
2key,13,5614,214,Right,Right,CMD_Alt_Shift,CMD_Shift,1
2key,13,5615,215,Right,Right,None,Alt,1
2key,13,5616,216,Middle,Left,Alt,Alt,2
2key,13,5617,217,Left,Middle,Alt,CMD,2
2key,13,5618,218,Right,Right,CMD,CMD_Shift,1
2key,13,5619,219,Middle,Left,CMD_Alt_Shift,Alt,2
2key,13,5620,220,Middle,Right,None,CMD_Alt_Shift,2
2key,13,5621,221,Left,Right,CMD,CMD_Alt_Shift,2
2key,13,5622,222,Middle,Middle,CMD,CMD_Alt_Shift,2
2key,13,5623,223,Left,Left,CMD_Alt_Shift,CMD_Shift,2
2key,13,5624,224,Middle,Middle,None,CMD,1
2key,13,5625,225,Right,Right,CMD,Alt,1
2key,13,5626,226,Left,Middle,None,CMD,1
2key,13,5627,227,Middle,Middle,None,Alt,1
2key,13,5628,228,Middle,Right,CMD,Alt,2
2key,13,5629,229,Middle,Left,CMD_Shift,CMD,2
2key,13,5630,230,Right,Middle,CMD,Alt,2
2key,13,5631,231,Right,Left,CMD_Shift,CMD_Shift,1
2key,13,5632,232,Middle,Right,CMD_Alt_Shift,CMD,2
2key,13,5633,233,Middle,Right,Alt,CMD_Shift,1
2key,13,5634,234,Left,Middle,Alt,CMD_Shift,2
2key,13,5635,235,Left,Left,Alt,CMD_Alt_Shift,2
2key,13,5636,236,Middle,Right,None,CMD_Alt_Shift,1
2key,13,5637,237,Middle,Left,CMD_Shift,CMD_Alt_Shift,1
2key,13,5638,238,Right,Left,CMD_Alt_Shift,None,1
2key,13,5639,239,Left,Middle,CMD_Alt_Shift,CMD_Shift,2
2key,13,5640,240,Middle,Right,CMD,CMD_Alt_Shift,1
2key,13,5641,241,Middle,Right,CMD_Shift,Alt,2
2key,13,5642,242,Left,Middle,CMD,Alt,2
2key,13,5643,243,Middle,Left,CMD_Shift,Alt,2
2key,13,5644,244,Middle,Left,None,Alt,1
2key,13,5645,245,Middle,Left,CMD,Alt,2
2key,13,5646,246,Middle,Right,CMD_Shift,CMD_Alt_Shift,2
2key,13,5647,247,Middle,Right,CMD_Shift,CMD_Shift,2
2key,13,5648,248,Left,Left,CMD_Alt_Shift,Alt,2
2key,13,5649,249,Left,Right,CMD_Shift,CMD_Alt_Shift,1
2key,13,5650,250,Left,Left,CMD_Alt_Shift,CMD_Alt_Shift,2
2key,13,5651,251,Middle,Right,CMD_Alt_Shift,CMD_Shift,2
2key,13,5652,252,Left,Right,CMD_Shift,None,2
2key,13,5653,253,Right,Middle,CMD_Shift,CMD_Alt_Shift,1
2key,13,5654,254,Middle,Right,CMD_Alt_Shift,CMD,1
2key,13,5655,255,Left,Right,CMD_Alt_Shift,CMD,1
2key,13,5656,256,Middle,Middle,CMD,CMD,1
2key,13,5657,257,Right,Left,CMD_Alt_Shift,CMD,2
2key,13,5658,258,Left,Middle,None,CMD_Alt_Shift,2
2key,13,5659,259,Right,Middle,CMD_Alt_Shift,CMD_Shift,1
2key,13,5660,260,Middle,Left,CMD,CMD,2
2key,13,5661,261,Left,Left,None,CMD_Shift,1
2key,13,5662,262,Middle,Right,Alt,CMD_Shift,2
2key,13,5663,263,Left,Left,CMD,None,2
2key,13,5664,264,Right,Middle,Alt,Alt,2
2key,13,5665,265,Left,Middle,CMD,CMD_Alt_Shift,2
2key,13,5666,266,Middle,Left,CMD_Alt_Shift,CMD,2
2key,13,5667,267,Right,Right,None,CMD_Alt_Shift,2
2key,13,5668,268,Right,Left,None,CMD_Shift,1
2key,13,5669,269,Right,Right,Alt,Alt,2
2key,13,5670,270,Right,Right,None,Alt,2
2key,13,5671,271,Middle,Left,None,CMD_Alt_Shift,1
2key,13,5672,272,Left,Left,CMD,CMD,1
2key,13,5673,273,Left,Right,CMD_Alt_Shift,CMD_Alt_Shift,1
2key,13,5674,274,Left,Right,CMD_Alt_Shift,CMD,2
2key,13,5675,275,Left,Right,None,CMD_Alt_Shift,1
2key,13,5676,276,Left,Right,CMD,CMD,1
2key,13,5677,277,Left,Left,None,Alt,2
2key,13,5678,278,Middle,Middle,CMD_Alt_Shift,None,1
2key,13,5679,279,Middle,Left,CMD_Shift,CMD_Shift,1
2key,13,5680,280,Middle,Middle,CMD_Shift,None,2
2key,13,5681,281,Right,Middle,CMD,None,2
2key,13,5682,282,Middle,Right,CMD,CMD_Shift,2
2key,13,5683,283,Middle,Right,CMD_Shift,CMD_Shift,1
2key,13,5684,284,Middle,Left,CMD_Alt_Shift,CMD,1
2key,13,5685,285,Middle,Right,CMD_Alt_Shift,Alt,2
2key,13,5686,286,Left,Middle,None,CMD_Shift,2
2key,13,5687,287,Middle,Middle,None,CMD,2
2key,13,5688,288,Left,Middle,CMD_Shift,CMD_Alt_Shift,1
2key,13,5689,289,Right,Left,CMD_Alt_Shift,None,2
2key,13,5690,290,Right,Left,CMD_Alt_Shift,CMD,1
2key,13,5691,291,Middle,Middle,CMD_Alt_Shift,CMD,2
2key,13,5692,292,Right,Middle,CMD,CMD,2
2key,13,5693,293,Middle,Left,CMD_Alt_Shift,Alt,1
2key,13,5694,294,Middle,Left,CMD,CMD,1
2key,13,5695,295,Right,Middle,CMD_Shift,Alt,1
2key,13,5696,296,Left,Right,CMD,None,2
2key,13,5697,297,Middle,Left,None,CMD_Shift,2
2key,13,5698,298,Right,Right,CMD_Shift,CMD_Alt_Shift,2
2key,13,5699,299,Middle,Left,Alt,CMD,1
2key,13,5700,300,Right,Left,None,CMD_Alt_Shift,1
2key,13,5701,301,Right,Middle,Alt,CMD_Shift,2
2key,13,5702,302,Right,Middle,None,CMD_Shift,1
2key,13,5703,303,Right,Left,CMD,CMD,2
2key,13,5704,304,Right,Middle,CMD_Shift,None,1
2key,13,5705,305,Middle,Left,Alt,Alt,1
